data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,43287356,140462317,1,2021-05-30,3,N,11D,59,56,M,40,20,R,,,56,
2021,43444373,141049499,1,2021-07-04,1,N,35A,30,27,M,10,20,,,,27,
2021,43444335,141049341,1,2021-06-07,1,N,23H,30,27,M,20,20,R,,,27,
2021,43444534,141050103,1,2021-07-05,3,N,35A,43,40,M,10,20,,,,40,
2021,43293569,140481087,1,2021-06-16,1,N,23B,22,19,F,10,20,R,,,19,
2021,44250595,143947621,2,2021-08-10,3,N,290,15,12,M,20,20,,R,,12,
2021,44250596,143947621,1,2021-07-02,3,N,290,17,14,M,20,10,,R,,14,
2021,43293570,140481089,1,2021-06-07,3,N,23H,30,27,M,20,20,R,,,27,
2021,43293571,140481090,1,2021-06-01,3,N,23C,67,64,M,20,20,,,,64,
2021,43293572,140481093,1,2021-06-01,1,N,23C,38,35,M,10,20,,,,35,
2021,43293573,140481094,1,2021-06-02,3,N,100,20,17,M,20,10,R,R,,17,
2021,44250329,143946792,1,2021-08-29,1,N,23H,53,50,M,10,20,,,,50,
2021,43293574,140481096,1,2021-06-03,3,N,210,41,38,F,10,20,R,,,38,
2021,43293575,140481098,1,2021-06-03,3,N,13A,37,34,M,10,10,R,,,34,
2021,43293576,140481099,1,2021-06-03,1,N,13A,61,58,M,10,20,R,,,58,
2021,43293577,140481099,2,2021-06-03,1,N,13A,61,58,M,10,20,R,,,58,
2021,45404913,148251335,1,2021-09-10,2,N,23C,42,39,M,10,40,,,,39,
2021,45404914,148251335,2,2021-12-16,2,N,23H,42,39,M,10,40,,,,39,
2021,43444603,141050338,1,2021-07-05,3,N,290,78,75,M,20,40,R,,,75,
2021,43444679,141050577,1,2021-07-06,2,N,23H,58,55,M,20,20,R,,,55,
2021,43293633,140481343,1,2021-06-29,3,N,290,43,40,F,10,20,R,,,40,
2021,43293634,140481345,1,2021-06-07,1,N,23C,46,43,M,20,20,,,,43,
2021,43444681,141050600,1,2021-07-06,3,N,35A,68,65,M,10,20,,,,65,
2021,43293635,140481347,1,2021-06-08,3,N,13C,29,26,M,10,20,R,,,26,
2021,44253218,143957228,1,2021-08-16,3,N,23C,40,37,M,10,40,,,,37,
2021,43293636,140481357,1,2021-06-09,1,N,23C,22,19,F,20,20,R,,,19,
2021,43444691,141050631,1,2021-07-20,1,N,35A,24,21,F,10,40,,,,21,
2021,43292639,140477696,1,2021-06-11,1,N,23C,55,52,M,10,20,,,,52,
2021,43292640,140477697,1,2021-06-11,1,N,290,49,46,M,20,20,R,,,46,
2021,43444733,141050787,1,2021-07-07,3,N,35A,48,45,M,10,20,,,,45,
2021,43292641,140477699,1,2021-06-12,1,N,23C,42,39,F,20,20,,,,39,
2021,43292642,140477701,1,2021-06-12,1,N,23C,39,36,F,10,20,,,,36,
2021,44250330,143946794,2,2021-08-09,2,N,290,33,30,F,20,20,R,,,30,
2021,44250597,143947623,1,2021-07-20,3,N,13B,20,17,F,10,20,R,R,,17,
2021,43293637,140481360,1,2021-06-14,1,N,23C,32,29,M,10,20,R,,,29,
2021,44250331,143946794,1,2021-07-30,3,N,290,33,30,F,20,20,R,,,30,
2021,45372469,148166377,1,2021-10-13,2,N,13B,51,48,M,40,20,R,,,48,
2021,43293629,140481334,1,2021-06-16,1,N,23C,50,47,M,10,20,,,,47,
2021,43293630,140481335,1,2021-06-16,1,N,23C,42,39,M,10,20,,,,39,
2021,43444839,141051114,1,2021-07-09,3,N,13A,44,41,M,10,20,R,,,41,
2021,43292706,140478000,1,2021-06-17,3,N,13A,17,14,M,20,10,R,R,,14,
2021,43444342,141049360,1,2021-07-02,3,N,13B,40,37,M,20,20,R,,,37,
2021,43444840,141051116,1,2021-07-09,3,N,13B,46,43,M,20,20,R,,,43,
2021,43444845,141051136,1,2021-07-09,1,N,11B,48,45,M,10,20,R,,,45,
2021,43444394,141049584,1,2021-07-15,3,N,35A,37,34,M,20,20,,,,34,
2021,45356807,148112538,1,2021-07-16,2,N,220,39,36,M,20,20,R,,,36,
2021,44253219,143957229,1,2021-07-07,2,N,290,23,20,M,20,20,R,,,20,
2021,44250642,143947841,1,2021-07-26,3,N,290,49,46,M,40,20,R,,,46,
2021,43444846,141051150,1,2021-07-16,1,N,23H,25,22,M,10,20,R,,,22,
2021,43444910,141051333,1,2021-07-10,3,N,290,29,26,F,20,20,R,,,26,
2021,43292935,140478692,1,2021-06-19,1,N,26C,37,34,M,10,20,N,,,34,
2021,43444982,141051488,1,2021-07-11,3,N,290,47,44,M,10,40,R,,,44,
2021,43292942,140478714,1,2021-06-21,3,N,13B,39,36,M,10,20,R,,,36,
2021,43444983,141051489,1,2021-07-11,3,N,220,48,45,M,20,20,R,,,45,
2021,43292943,140478720,1,2021-06-23,1,N,23C,50,47,M,10,20,,,,47,
2021,43444027,141048207,1,2021-07-30,2,N,290,21,18,M,20,20,R,,,18,
2021,43292936,140478693,1,2021-06-25,1,N,35A,29,26,M,20,20,,,,26,
2021,43444094,141048447,1,2021-07-26,3,N,11D,42,39,M,20,20,R,,,39,
2021,43292937,140478695,1,2021-06-26,1,N,23C,34,31,M,10,20,,,,31,
2021,43292938,140478698,1,2021-06-27,1,N,23C,39,36,M,10,20,,,,36,
2021,43292939,140478701,1,2021-06-28,1,N,290,42,39,M,10,10,R,,,39,
2021,43292993,140478902,1,2021-06-30,3,N,290,37,34,M,10,20,R,,,34,
2021,43444103,141048489,1,2021-07-13,3,N,13A,44,41,M,10,20,R,,,41,
2021,43293052,140479083,1,2021-06-30,1,N,23H,34,31,M,10,20,,,,31,
2021,43444104,141048492,1,2021-07-13,1,N,220,21,18,F,10,10,,,,18,
2021,43444396,141049590,1,2021-07-01,3,N,290,58,55,M,10,20,R,,,55,
2021,43444105,141048492,2,2021-07-13,1,N,220,30,27,M,10,20,,,,27,
2021,43444397,141049594,1,2021-07-02,1,N,35A,28,25,M,20,20,N,,,25,
2021,43444150,141048646,1,2021-07-16,3,N,23C,39,36,F,20,40,,,,36,
2021,43444398,141049598,1,2021-07-03,3,N,13B,45,42,M,20,20,R,,,42,
2021,43444399,141049603,1,2021-07-04,1,N,520,23,20,M,20,20,,,,20,
2021,43444151,141048648,1,2021-07-15,3,N,23C,38,35,M,20,20,,,,35,
2021,43444143,141048627,1,2021-07-21,3,N,13B,48,45,M,10,20,R,,,45,
2021,43444616,141050395,1,2021-07-07,3,N,520,43,40,M,20,20,,,,40,
2021,44250332,143946795,1,2021-07-16,3,N,35A,44,41,M,10,20,R,,,41,
2021,43444144,141048628,1,2021-07-17,1,N,290,44,41,M,10,20,,,,41,
2021,43444686,141050621,1,2021-07-09,3,N,23F,40,37,M,10,40,R,,,37,
2021,43444687,141050622,1,2021-07-10,1,N,290,32,29,M,10,20,,,,29,
2021,43444145,141048632,1,2021-07-17,3,N,13B,50,47,M,50,20,R,,,47,
2021,43444688,141050623,1,2021-07-11,3,N,13B,43,40,M,10,20,R,,,40,
2021,43444800,141050969,2,2021-07-10,3,N,35A,30,27,M,10,20,,,,27,
2021,43444801,141050969,1,2021-07-10,1,N,35A,47,44,M,10,20,,,,44,
2021,43444207,141048869,1,2021-07-18,3,N,13B,33,30,M,20,20,R,,,30,
2021,43444268,141049101,3,2021-07-28,2,N,220,18,15,F,20,20,,R,,15,
2021,43444805,141050981,1,2021-07-11,3,N,13B,64,61,M,10,20,R,,,61,
2021,43444269,141049101,1,2021-07-26,2,N,220,17,14,F,20,20,,R,,14,
2021,43444270,141049101,2,2021-07-28,2,N,220,18,15,F,20,20,,R,,15,
2021,44253220,143957230,1,2021-08-05,3,N,23C,33,30,M,40,20,,,,30,
2021,43444271,141049101,4,2021-07-28,2,N,220,19,16,F,20,40,,R,,16,
2021,44250333,143946796,1,2021-08-27,3,N,23H,26,23,F,10,20,R,,,23,
2021,45358226,148118342,2,2021-10-19,3,N,23C,21,18,M,10,10,,,,18,
2021,45358227,148118342,1,2021-10-19,1,N,23C,21,18,M,10,10,,,,18,
2021,43444272,141049102,1,2021-07-19,1,N,13B,25,22,F,10,20,R,,,22,
2021,43444942,141051380,1,2021-07-14,1,N,13A,61,58,M,20,20,R,,,58,
2021,45356808,148112545,1,2021-09-10,3,N,240,37,34,M,20,40,R,,,34,
2021,43444379,141049534,1,2021-07-21,3,N,200,25,22,M,20,40,R,,,22,
2021,43445004,141051559,1,2021-07-16,3,N,23C,45,42,M,20,20,,,,42,
2021,43445010,141051566,1,2021-07-18,3,N,23C,32,29,M,10,20,,,,29,
2021,43444033,141048228,1,2021-07-28,3,N,13A,58,55,M,10,20,R,,,55,
2021,43444106,141048500,1,2021-07-28,3,N,13A,47,44,M,10,10,R,,,44,
2021,43444437,141049791,1,2021-07-21,3,N,220,31,28,M,10,20,R,,,28,
2021,43444438,141049792,1,2021-07-21,3,N,35B,37,34,M,10,20,,,,34,
2021,43444439,141049802,1,2021-07-22,3,N,13A,32,29,F,98,10,R,,,29,
2021,45999414,150374914,2,2021-12-01,3,N,23C,32,29,M,10,20,,,,29,
2021,43444401,141049611,1,2021-07-22,3,N,23C,38,35,F,20,20,,,,35,
2021,43444440,141049804,1,2021-07-27,3,N,13B,46,43,F,10,40,R,,,43,
2021,44250334,143946797,2,2021-08-26,3,N,290,30,27,F,20,20,R,,,27,
2021,44253221,143957236,1,2021-08-16,2,N,23C,40,37,M,10,40,,,,37,
2021,44250335,143946798,2,2021-08-24,1,N,290,20,17,F,20,20,R,R,,17,
2021,43444441,141049809,1,2021-07-23,3,N,23C,45,42,M,10,40,,,,42,
2021,44247824,143938502,1,2021-07-23,1,N,35A,39,36,M,10,10,,,,36,
2021,43444458,141049857,1,2021-07-25,1,N,220,40,37,M,10,20,R,,,37,
2021,43444459,141049858,1,2021-07-25,1,N,220,40,37,M,10,20,R,,,37,
2021,44247825,143938504,1,2021-07-24,1,N,290,25,22,M,20,20,R,,,22,
2021,44247827,143938510,1,2021-07-24,1,N,290,63,60,M,10,20,R,,,60,
2021,43444548,141050150,1,2021-07-27,1,N,23C,47,44,F,10,20,,,,44,
2021,44247828,143938513,1,2021-07-24,1,N,290,60,57,M,10,20,R,,,57,
2021,43444549,141050152,1,2021-07-28,1,N,23C,38,35,F,10,20,,,,35,
2021,44248122,143939257,1,2021-07-27,1,N,220,46,43,M,10,20,R,,,43,
2021,45379908,148187129,1,2021-10-29,2,N,23H,33,30,F,10,20,R,,,30,
2021,44250336,143946799,1,2021-08-18,1,N,23H,21,18,M,20,40,R,,,18,
2021,44250688,143948038,1,2021-08-02,1,N,35A,21,18,M,20,20,,,,18,
2021,45358228,148118343,1,2021-10-10,2,N,13B,26,23,M,10,20,R,,,23,
2021,44250689,143948040,1,2021-08-02,3,N,290,50,47,M,20,20,R,,,47,
2021,45356809,148112546,1,2021-09-16,2,N,13A,23,20,F,20,40,R,,,20,
2021,44248550,143940239,1,2021-07-26,3,N,13A,36,33,M,20,40,U,,,33,
2021,44250690,143948045,1,2021-08-05,3,N,23H,56,53,F,10,20,R,,,53,
2021,45356810,148112548,1,2021-07-26,3,N,35A,32,29,F,10,20,,,,29,
2021,45356811,148112548,2,2021-09-07,2,N,35A,33,30,F,10,20,,,,30,
2021,44248516,143940162,1,2021-07-26,3,N,220,46,43,M,10,20,R,,,43,
2021,45358229,148118345,1,2021-10-10,2,N,11D,26,23,M,10,20,R,,,23,
2021,44248517,143940164,1,2021-07-30,3,N,23H,33,30,F,10,20,R,,,30,
2021,44250691,143948055,1,2021-08-17,3,N,11B,55,52,M,10,10,N,,,52,
2021,44250337,143946801,1,2021-08-04,3,N,13A,62,59,M,10,20,R,,,59,
2021,44248519,143940173,1,2021-07-26,1,N,290,27,24,F,20,10,R,,,24,
2021,44250732,143948213,1,2021-08-13,3,N,23H,39,36,M,20,20,R,,,36,
2021,44248521,143940176,1,2021-07-27,3,N,13B,39,36,M,10,20,R,,,36,
2021,44250733,143948214,1,2021-08-07,1,N,23C,53,50,F,20,20,,,,50,
2021,44250338,143946804,1,2021-08-19,1,N,290,35,32,M,10,20,R,,,32,
2021,44250734,143948216,1,2021-08-07,1,N,23C,43,40,M,20,20,,,,40,
2021,44248527,143940193,1,2021-07-27,1,N,23C,30,27,F,10,20,,,,27,
2021,44250777,143948470,1,2021-08-10,3,N,13B,39,36,M,10,20,R,,,36,
2021,44248529,143940195,1,2021-07-27,1,N,23C,65,62,M,20,20,,,,62,
2021,44248530,143940197,1,2021-07-27,1,N,35A,46,43,M,10,20,,,,43,
2021,44248532,143940199,1,2021-07-27,1,N,35A,53,50,M,98,40,,,,50,
2021,44248533,143940199,2,2021-07-27,1,N,35A,40,37,F,10,40,,,,37,
2021,45358230,148118346,1,2021-10-12,3,N,23C,45,42,F,10,20,,,,42,
2021,44250339,143946805,1,2021-08-03,2,N,13A,48,45,M,10,10,R,,,45,
2021,44248647,143940887,1,2021-07-27,3,N,13A,29,26,M,10,20,R,,,26,
2021,45999465,150375099,1,2021-11-23,3,N,290,38,35,F,20,20,,,,35,
2021,44250340,143946806,1,2021-08-31,1,N,290,22,19,M,10,10,R,,,19,
2021,45380333,148188213,1,2021-10-15,3,N,23C,24,21,F,10,20,,,,21,
2021,44248651,143940900,1,2021-07-28,3,N,13B,29,26,M,10,20,R,,,26,
2021,44250826,143948704,1,2021-08-16,3,N,100,43,40,M,10,20,R,,,40,
2021,43444536,141050113,1,2021-07-28,1,N,35A,65,62,M,10,20,,,,62,
2021,44250341,143946808,1,2021-08-10,2,N,13B,29,26,F,20,20,R,,,26,
2021,44250861,143948864,1,2021-08-15,3,N,13A,60,57,M,20,20,R,,,57,
2021,43444608,141050366,1,2021-07-29,1,N,13A,54,51,F,20,40,R,,,51,
2021,43444609,141050368,1,2021-07-29,1,N,35A,73,70,M,10,20,,,,70,
2021,43444610,141050369,1,2021-07-29,1,N,35A,44,41,M,20,20,,,,41,
2021,44250924,143949091,1,2021-08-18,1,N,23C,51,48,F,20,20,,,,48,
2021,43444611,141050379,1,2021-07-30,1,N,35A,58,55,M,10,20,,,,55,
2021,44250925,143949092,1,2021-08-18,1,N,23C,57,54,F,20,10,,,,54,
2021,44250962,143949293,1,2021-08-18,1,N,35A,49,46,M,10,20,U,,,46,
2021,43444612,141050382,1,2021-07-31,3,N,120,36,33,M,10,20,R,,,33,
2021,44250963,143949308,1,2021-08-19,3,N,23C,25,22,M,20,20,,,,22,
2021,44250342,143946810,1,2021-08-11,1,N,23H,20,17,F,20,20,,R,,17,
2021,44250965,143949314,1,2021-08-20,1,N,23C,61,58,F,10,10,,,,58,
2021,44250343,143946810,2,2021-08-11,1,N,23H,20,17,F,20,20,,R,,17,
2021,44250344,143946810,3,2021-08-25,1,N,23H,18,15,F,20,40,,R,,15,
2021,44251028,143949599,1,2021-08-21,1,N,23C,36,33,M,10,20,,,,33,
2021,43444736,141050797,1,2021-07-31,3,N,35A,52,49,M,10,20,,,,49,
2021,44250345,143946811,1,2021-08-01,3,N,13B,38,35,M,20,20,R,,,35,
2021,44251069,143949824,1,2021-08-25,1,N,23F,38,35,M,10,20,R,,,35,
2021,44250468,143947176,1,2021-08-01,3,N,35A,41,38,M,10,20,,,,38,
2021,44251097,143950041,1,2021-08-25,3,N,11D,21,18,M,10,20,R,,,18,
2021,44251099,143950044,1,2021-08-26,3,N,13B,21,18,M,10,20,R,,,18,
2021,44249671,143944629,1,2021-08-02,1,N,220,39,36,M,20,20,,,,36,
2021,45358232,148118349,1,2021-10-15,3,N,23C,24,21,F,10,20,,,,21,
2021,45358231,148118347,1,2021-10-20,1,N,280,45,42,M,10,10,R,,,42,
2021,45372491,148166425,1,2021-10-27,2,N,13A,32,29,F,10,10,R,,,29,
2021,44253222,143957240,1,2021-09-10,3,N,23H,50,47,M,10,20,,,,47,
2021,45372490,148166423,1,2021-10-27,2,N,13B,32,29,F,10,10,R,,,29,
2021,45356817,148112562,1,2021-08-03,3,N,13B,42,39,M,10,20,N,,,39,
2021,44250474,143947202,1,2021-08-31,1,N,13B,25,22,M,10,10,R,,,22,
2021,44250475,143947203,1,2021-08-31,3,N,200,47,44,F,20,20,R,,,44,
2021,44249672,143944638,1,2021-08-12,3,N,13A,31,28,M,10,20,R,,,28,
2021,44253224,143957243,1,2021-09-01,1,N,13A,30,27,M,10,10,R,,,27,
2021,44249673,143944643,2,2021-08-05,2,N,13C,18,15,M,20,20,R,R,,15,
2021,44253285,143957467,1,2021-09-01,1,N,23C,37,34,F,20,20,,,,34,
2021,44249674,143944643,1,2021-08-05,2,N,13C,20,17,M,20,20,R,R,,17,
2021,44253349,143957696,1,2021-09-03,1,N,35A,44,41,M,10,20,,,,41,
2021,44249707,143944751,1,2021-08-04,3,N,35A,32,29,F,10,20,,,,29,
2021,44253374,143957820,1,2021-09-04,1,N,13A,22,19,M,10,20,R,,,19,
2021,44249745,143944888,1,2021-08-04,1,N,120,27,24,M,20,20,R,,,24,
2021,44253444,143958015,1,2021-09-05,3,N,23C,39,36,F,20,20,,,,36,
2021,44249746,143944891,1,2021-08-05,3,N,26C,28,25,M,10,20,R,,,25,
2021,44253445,143958020,1,2021-09-06,1,N,250,21,18,M,20,20,,,,18,
2021,44253446,143958022,1,2021-09-06,3,N,280,34,31,M,20,20,R,,,31,
2021,44249747,143944893,1,2021-08-05,3,N,23H,27,24,F,20,20,R,,,24,
2021,45999466,150375101,1,2021-10-09,3,N,23D,55,52,M,20,20,,,,52,
2021,44253447,143958026,1,2021-09-06,1,N,23C,34,31,M,20,20,,,,31,
2021,44253448,143958027,1,2021-09-06,1,N,280,34,31,M,20,20,R,,,31,
2021,44249748,143944897,1,2021-08-30,3,N,13B,26,23,F,10,20,R,,,23,
2021,44253449,143958029,1,2021-09-06,1,N,13B,56,53,M,10,20,R,,,53,
2021,44253450,143958029,2,2021-09-06,1,N,13B,55,52,F,10,20,R,,,52,
2021,45358285,148118546,1,2021-10-21,3,N,290,25,22,M,10,20,R,,,22,
2021,44249749,143944905,1,2021-08-05,1,N,35A,38,35,M,10,20,,,,35,
2021,44249750,143944906,1,2021-08-20,2,N,23H,40,37,M,20,20,R,,,37,
2021,44249751,143944908,1,2021-08-06,3,N,290,25,22,M,10,20,R,,,22,
2021,44252620,143955066,1,2021-09-10,1,N,35A,39,36,M,10,20,,,,36,
2021,45404915,148251336,1,2021-12-21,2,N,11A,46,43,M,20,20,R,,,43,
2021,44249806,143945140,1,2021-08-07,3,N,23C,67,64,F,10,20,,,,64,
2021,44252624,143955077,1,2021-09-12,1,N,13B,43,40,M,10,10,R,,,40,
2021,44252628,143955092,1,2021-09-13,3,N,13B,43,40,M,10,20,R,,,40,
2021,44249807,143945144,1,2021-08-07,3,N,23C,30,27,M,10,20,,,,27,
2021,44252631,143955108,1,2021-09-13,1,N,220,40,37,M,10,20,R,,,37,
2021,44249808,143945145,1,2021-08-07,3,N,23C,34,31,M,10,20,,,,31,
2021,44249809,143945146,1,2021-08-07,3,N,13B,46,43,M,20,20,R,,,43,
2021,44250312,143946710,1,2021-08-11,1,N,220,27,24,M,10,20,R,,,24,
2021,44252687,143955373,1,2021-09-15,1,N,290,48,45,M,20,20,R,,,45,
2021,45358350,148118720,1,2021-10-07,3,N,23H,26,23,M,10,20,R,,,23,
2021,44252688,143955382,1,2021-09-17,3,N,23H,25,22,M,10,20,,,,22,
2021,45372492,148166426,1,2021-08-10,1,N,35A,42,39,M,10,40,,,,39,
2021,44252678,143955326,1,2021-09-17,1,N,23H,46,43,F,20,20,,,,43,
2021,45372493,148166426,2,2021-10-05,2,N,35A,42,39,M,10,40,,,,39,
2021,45372494,148166430,1,2021-10-15,3,N,13C,32,29,F,10,20,R,,,29,
2021,44250412,143947032,1,2021-08-11,1,N,290,22,19,M,10,20,R,,,19,
2021,44252680,143955341,1,2021-09-22,1,N,26C,35,32,F,20,20,R,,,32,
2021,44249606,143944472,1,2021-08-11,1,N,35A,32,29,F,10,20,,,,29,
2021,44252737,143955546,1,2021-09-22,1,N,13B,23,20,M,20,20,R,,,20,
2021,44249607,143944473,1,2021-08-25,1,N,13B,45,42,M,10,20,R,,,42,
2021,44249608,143944479,1,2021-08-14,3,N,13C,47,44,F,20,20,R,,,44,
2021,44252787,143955718,1,2021-09-23,1,N,240,35,32,M,20,20,R,,,32,
2021,44252788,143955719,1,2021-09-23,1,N,11D,35,32,M,20,20,R,,,32,
2021,44249609,143944480,1,2021-08-12,1,N,23C,34,31,F,10,20,,,,31,
2021,44249610,143944484,1,2021-08-12,1,N,35A,33,30,M,20,20,,,,30,
2021,44249611,143944485,1,2021-08-12,1,N,13B,28,25,M,10,40,R,,,25,
2021,45356818,148112567,1,2021-09-13,3,N,290,31,28,F,20,20,R,,,28,
2021,44249711,143944773,1,2021-08-25,1,N,13B,40,37,M,98,20,R,,,37,
2021,44252846,143955912,1,2021-09-27,3,N,23H,24,21,M,10,40,R,,,21,
2021,45358354,148118722,1,2021-10-08,3,N,23C,38,35,M,10,20,,,,35,
2021,44252895,143956133,1,2021-09-29,1,N,13C,48,45,M,20,20,R,,,45,
2021,45356656,148112076,1,2021-08-14,1,N,13B,31,28,M,10,20,R,,,28,
2021,44249712,143944788,1,2021-08-16,1,N,13B,53,50,M,20,20,R,,,50,
2021,44252896,143956137,1,2021-09-30,1,N,13A,23,20,M,20,20,R,,,20,
2021,44252897,143956140,1,2021-09-30,3,N,290,31,28,M,10,20,R,,,28,
2021,45358345,148118687,1,2021-10-01,1,N,23D,28,25,M,20,20,R,,,25,
2021,45358347,148118693,1,2021-10-02,3,N,13B,21,18,M,10,20,R,,,18,
2021,44249755,143944939,1,2021-08-17,3,N,13C,22,19,M,20,40,R,,,19,
2021,45358348,148118694,1,2021-10-11,3,N,520,29,26,M,10,20,,,,26,
2021,45358349,148118698,1,2021-10-29,3,N,240,54,51,M,10,20,R,,,51,
2021,44249756,143944941,1,2021-08-17,3,N,13B,47,44,F,10,40,R,,,44,
2021,44249757,143944944,1,2021-08-17,3,N,35A,61,58,M,20,20,,,,58,
2021,44249758,143944948,1,2021-08-30,3,N,13B,33,30,M,10,20,R,,,30,
2021,45404916,148251339,1,2021-12-27,3,N,13B,36,33,M,20,20,R,,,33,
2021,45358426,148118953,1,2021-10-08,1,N,13B,36,33,M,10,20,R,,,33,
2021,44249759,143944951,1,2021-08-23,2,N,13B,18,15,M,20,40,R,R,,15,
2021,44249816,143945213,1,2021-08-26,3,N,290,44,41,M,20,20,R,,,41,
2021,45358549,148119316,1,2021-10-11,1,N,26C,39,36,M,10,20,R,,,36,
2021,44249817,143945217,1,2021-08-18,1,N,35A,30,27,M,10,20,,,,27,
2021,45358550,148119320,1,2021-10-12,3,N,290,31,28,M,10,20,R,,,28,
2021,44249818,143945217,2,2021-08-18,1,N,35A,30,27,M,10,20,,,,27,
2021,44249884,143945395,1,2021-08-19,3,N,13C,42,39,M,10,20,R,,,39,
2021,45372495,148166432,2,2021-08-19,1,N,35A,33,30,F,10,40,,,,30,
2021,45380364,148188270,1,2021-11-02,3,N,23H,41,38,F,10,20,,,,38,
2021,45372496,148166432,3,2021-10-17,2,N,35A,33,30,F,10,40,,,,30,
2021,45372497,148166432,1,2021-08-19,1,N,35A,48,45,M,10,20,,,,45,
2021,45358573,148119402,1,2021-10-15,1,N,23C,43,40,M,20,20,,,,40,
2021,44250011,143945813,1,2021-08-20,3,N,13A,39,36,M,10,20,R,,,36,
2021,45358575,148119408,1,2021-10-15,1,N,23C,51,48,F,10,20,,,,48,
2021,44250012,143945820,1,2021-08-20,1,N,290,42,39,M,10,10,R,,,39,
2021,45358576,148119413,2,2021-10-23,3,N,23C,29,26,M,10,20,R,,,26,
2021,45358577,148119413,1,2021-10-15,1,N,23C,24,21,F,10,20,R,,,21,
2021,45358579,148119421,1,2021-10-23,3,N,23C,29,26,M,10,20,,,,26,
2021,44250013,143945821,1,2021-08-20,1,N,23H,43,40,M,20,20,,,,40,
2021,44250014,143945824,1,2021-08-21,1,N,13B,43,40,M,20,40,R,,,40,
2021,44250015,143945831,1,2021-08-21,1,N,35A,33,30,F,10,20,,,,30,
2021,45380368,148188282,1,2021-11-02,2,N,13A,41,38,F,20,10,R,,,38,
2021,44250048,143945986,1,2021-08-22,3,N,13B,32,29,M,10,10,R,,,29,
2021,45380369,148188287,1,2021-11-02,3,N,13A,17,14,M,40,20,R,R,,14,
2021,44250049,143945987,1,2021-08-22,3,N,120,27,24,M,10,20,R,,,24,
2021,45999467,150375105,1,2021-12-16,3,N,11D,18,15,M,20,20,R,R,,15,
2021,45372498,148166433,1,2021-10-07,2,N,13C,36,33,F,10,20,R,,,33,
2021,45380372,148188293,1,2021-11-08,3,N,23D,50,47,M,10,20,,,,47,
2021,45372306,148165866,1,2021-10-21,1,N,220,40,37,M,20,20,R,,,37,
2021,44250050,143945998,1,2021-08-22,3,N,13A,41,38,M,10,20,R,,,38,
2021,45356670,148112119,1,2021-08-25,3,N,240,35,32,M,20,10,,,,32,
2021,45356671,148112121,1,2021-09-10,2,N,23H,58,55,M,10,20,R,,,55,
2021,45999468,150375106,1,2021-10-24,3,N,13A,29,26,M,20,20,N,,,26,
2021,45356672,148112123,1,2021-09-21,2,N,13B,40,37,M,20,40,R,,,37,
2021,45372334,148165952,1,2021-10-26,3,N,23C,48,45,M,20,20,,,,45,
2021,45372335,148165952,2,2021-10-26,3,N,23C,44,41,F,20,20,,,,41,
2021,44250082,143946150,1,2021-08-24,3,N,13B,32,29,M,20,20,R,,,29,
2021,45993358,150349934,1,2021-11-10,1,N,23C,34,31,F,10,20,,,,31,
2021,45993359,150349934,2,2021-12-28,3,N,23C,41,38,M,10,20,,,,38,
2021,45999469,150375107,1,2021-11-09,1,N,23C,34,31,F,10,20,,,,31,
2021,44250083,143946151,1,2021-08-24,3,N,13A,45,42,M,10,20,R,,,42,
2021,45999470,150375107,2,2021-12-28,3,N,23C,41,38,M,10,20,,,,38,
2021,45999471,150375109,2,2021-12-28,3,N,23C,41,38,M,10,20,,,,38,
2021,45356673,148112129,1,2021-09-08,3,N,23C,23,20,F,20,40,,,,20,
2021,45999472,150375109,1,2021-11-09,3,N,23C,42,39,M,10,20,,,,39,
2021,45372336,148165953,1,2021-10-26,3,N,13B,27,24,M,20,20,R,,,24,
2021,44250137,143946285,1,2021-08-25,3,N,280,35,32,M,20,10,,,,32,
2021,45993361,150349938,1,2022-01-24,3,N,280,46,43,M,10,20,R,,,43,
2021,45993509,150350633,1,2021-12-21,3,N,23C,32,29,M,10,10,,,,29,
2021,45372331,148165948,1,2021-10-29,1,N,26C,62,59,M,20,20,R,,,59,
2021,44250138,143946286,1,2021-08-25,1,N,23H,50,47,M,10,40,R,,,47,
2021,45372332,148165950,1,2021-10-29,1,N,280,28,25,M,20,20,U,,,25,
2021,45372333,148165951,1,2021-10-29,3,N,23C,43,40,F,10,20,,,,40,
2021,45356674,148112130,1,2021-09-21,3,N,290,36,33,F,10,10,,,,33,
2021,44250208,143946445,1,2021-08-25,3,N,35A,56,53,M,10,20,,,,53,
2021,44250209,143946453,1,2021-08-26,3,N,13A,48,45,M,10,20,R,,,45,
2021,45380469,148188628,1,2021-11-01,3,N,23C,36,33,M,10,20,,,,33,
2021,44250210,143946455,1,2021-08-26,3,N,35A,61,58,M,20,40,,,,58,
2021,45404917,148251341,1,2021-12-10,2,N,220,37,34,M,98,40,R,,,34,
2021,45380537,148188791,2,2021-11-26,3,N,23C,45,42,M,20,20,,,,42,
2021,45380538,148188791,1,2021-11-26,3,N,23C,33,30,F,20,20,,,,30,
2021,44250263,143946595,1,2021-08-27,3,N,290,40,37,M,98,20,R,,,37,
